survey_year,ResponseId,StartDate,RecordedDate,Status,Finished,Duration_sec,Progress,DistributionChannel,Grad_year,Major_raw,Major1,Major2,Minor_raw,Minor1,Major_minor_inferred,Transfer_student,Gender,Race_ethnicity,Participant_code,EndDate,Consent,CE_definition_text,CE_define_open,CESA_1,CESA_2,CESA_3,CESA_4,CESA_5,CESA_6,CESA_7,CESA_8,CESA_9,CESA_10,Community_ref,Community_ref_other,Volunteer_yn,Volunteer_hrs_month,Civic_duty_1,Civic_duty_2,Civic_duty_3,Civic_duty_4,Civic_duty_5,Civic_duty_6,CE_activity_1,CE_activity_2,CE_activity_3,CE_activity_4,CE_activity_5,CE_activity_6,Media_CE_activities,Local_news_yn,Local_news_which,Local_news_connected,Local_news_CE_yn,CE_campus_1,CE_campus_2,CE_campus_3,CE_campus_4,CE_campus_5,CE_campus_6,CE_campus_7,CE_campus_8,Know_WC_CE_mission,Agree_CE_mission,WC_meeting_CE_mission,WC_CE_resources,Overall_CE_rating
SP25,R_3MQOHqoNB2342Jj,2025-04-01 11:02:08,2025-04-01 11:11:04,IP Address,True,535,100,anonymous,2026,Math,MAT,-9,physics,PHY,-9,1,1,African American or Black,,2025-04-01 11:11:03,Yes (continue to survey),-9,"Voting,Political engagement,Talking with people in the community,Teaching or mentorship,Fundraising,Making donations to charities,Volunteering or doing community service,Protesting or rallying,Activism or awareness raising activities,Attending community arts and culture events,Participating in research with community members,Service-learning experiences with a class,Contributing to community businesses with a social cause",4,4,4,4,2,2,4,4,2,3,5,-9,0,-9,3,3,3,4,4,4,1,4,1,1,4,1,"Posting your own opinions regarding current events,Debating opinions or ideas with others with whom you disagree,Following elected officials or other representatives on social media,Liking posts regarding current events",0,-9,-9,1,3,3,2,3,4,3,3,1,0,1,0,2,3
SP25,R_7chkI0M0eHfrbJD,2025-04-01 11:01:33,2025-04-01 11:11:22,IP Address,True,588,100,anonymous,2025,Computer Science,CSI,-9,-9,OTHER:N; OTHER:A,-9,0,1,European American or White,,2025-04-01 11:11:21,Yes (continue to survey),-9,"Voting,Political engagement,Volunteering or doing community service,Protesting or rallying,Attending community arts and culture events",4,4,3,4,3,2,4,4,3,4,5,-9,1,Less than 4 hours per month,3,4,2,3,4,2,1,3,1,3,3,1,"Following accounts/pages that post about current events,Following elected officials or other representatives on social media",0,-9,-9,1,5,4,3,4,5,3,4,4,0,1,1,1,4
SP25,R_5sdD84QZaQ9OrPj,2025-04-01 13:10:56,2025-04-01 13:18:18,IP Address,True,441,100,anonymous,2026,History,HIS,-9,Political Science and Philosophy,PHI,-9,0,2,European American or White,,2025-04-01 13:18:17,Yes (continue to survey),-9,"Voting,Political engagement,Talking with people in the community,Teaching or mentorship,Fundraising,Making donations to charities,Volunteering or doing community service,Protesting or rallying,Activism or awareness raising activities,Attending community arts and culture events,Participating in research with community members,Service-learning experiences with a class,Contributing to community businesses with a social cause",4,4,4,4,4,4,4,4,4,4,5,-9,1,Less than 4 hours per month,3,4,4,4,4,4,1,3,4,4,4,4,"Following accounts/pages that post about current events,Signing online petitions,Debating opinions or ideas with others with whom you disagree,Following elected officials or other representatives on social media,Liking posts regarding current events",0,-9,-9,4,5,5,5,5,5,5,5,5,1,1,2,2,4
SP25,R_7X9aFgml8Sa6eWt,2025-04-01 14:27:03,2025-04-01 14:34:41,IP Address,True,457,100,anonymous,2028,Human Development,HDS,-9,-9,-9,-9,0,2,"Asian, Asian American",,2025-04-01 14:34:41,Yes (continue to survey),-9,"Political engagement,Talking with people in the community,Attending community arts and culture events,Participating in research with community members,Contributing to community businesses with a social cause",4,4,2,4,4,4,4,4,4,4,2,-9,1,Less than 4 hours per month,2,3,2,2,3,3,1,3,1,1,4,3,"Following accounts/pages that post about current events,Following elected officials or other representatives on social media,Liking posts regarding current events",0,-9,-9,4,4,5,5,4,5,5,4,4,1,1,1,2,3
SP25,R_7EF7Q6P5XUUB8cZ,2025-04-01 18:08:21,2025-04-01 18:52:00,IP Address,True,2618,100,anonymous,2026,"English, Communication & Media Studies",ENG,CMS,"Creative Writing; Journalism, Editing & Publishing)",WRG; OTHER:JOURNALISM; OTHER:EDITING; OTHER:PUBLISHING),-9,0,1,European American or White,,2025-04-01 18:51:59,Yes (continue to survey),-9,"Voting,Political engagement,Fundraising,Volunteering or doing community service,Protesting or rallying,Activism or awareness raising activities,Attending community arts and culture events,Participating in research with community members,Contributing to community businesses with a social cause",3,2,2,3,3,3,2,2,2,2,Somewhere else (please specify),Washington College & Chestertown,1,Less than 4 hours per month,3,2,3,2,3,2,3,3,1,1,4,3,"Reposting information regarding current events to your story/page/etc.,Signing online petitions,Debating opinions or ideas with others with whom you disagree",0,-9,-9,4,3,3,3,3,3,4,3,3,0,1,1,1,3
SP25,R_7Jw7JqpPRL2ketS,2025-04-01 20:11:10,2025-04-01 20:43:42,IP Address,True,1951,100,anonymous,2025,Bio ,BIO,-9,Chem and public health ,OTHER:CHEM_AND_PUBLIC_HEAL,-9,0,2,African American or Black,,2025-04-01 20:43:42,Yes (continue to survey),-9,"Voting,Political engagement,Talking with people in the community,Teaching or mentorship,Fundraising,Making donations to charities,Volunteering or doing community service,Protesting or rallying,Activism or awareness raising activities,Attending community arts and culture events,Participating in research with community members,Service-learning experiences with a class,Contributing to community businesses with a social cause",3,4,2,2,2,4,4,3,4,4,5,-9,1,Less than 4 hours per month,3,3,3,3,3,3,1,1,1,3,3,1,"Following accounts/pages that post about current events,Reposting information regarding current events to your story/page/etc.,Signing online petitions,Posting your own opinions regarding current events,Debating opinions or ideas with others with whom you disagree,Following elected officials or other representatives on social media,Liking posts regarding current events",0,-9,-9,4,3,4,4,3,4,4,3,3,0,-9,1,1,3
SP25,R_3kaFKoSqkrKVYvC,2025-04-01 11:02:20,2025-04-02 10:02:23,IP Address,True,82803,100,anonymous,2028,Environmental studies and Economics ,ENS,ECO,-9,-9,-9,0,2,African American or Black,,2025-04-02 10:02:23,Yes (continue to survey),-9,"Voting,Teaching or mentorship,Fundraising,Attending community arts and culture events,Service-learning experiences with a class",4,4,4,3,3,4,4,4,3,4,The Chestertown or local community,-9,0,-9,3,3,3,3,3,3,1,3,1,3,3,3,"Following accounts/pages that post about current events,Liking posts regarding current events",0,-9,-9,4,5,5,5,4,4,3,4,4,1,1,1,2,3
SP25,R_5BJHSO4069atjSp,2025-04-02 11:41:47,2025-04-02 11:50:57,IP Address,True,549,100,anonymous,2027,Business management ,BUS,-9,Psychology ,PSY,-9,0,2,European American or White,,2025-04-02 11:50:56,Yes (continue to survey),-9,"Voting,Political engagement,Talking with people in the community,Teaching or mentorship,Fundraising,Making donations to charities,Volunteering or doing community service,Protesting or rallying,Activism or awareness raising activities,Attending community arts and culture events,Participating in research with community members,Service-learning experiences with a class,Contributing to community businesses with a social cause",4,4,2,4,2,4,4,4,4,4,2,-9,1,Less than 4 hours per month,3,3,3,3,3,3,1,3,1,1,3,3,"Following accounts/pages that post about current events,Reposting information regarding current events to your story/page/etc.,Posting your own opinions regarding current events,Following elected officials or other representatives on social media",0,-9,-9,4,4,4,5,4,4,4,4,4,0,1,2,2,3
SP25,R_3oqe7qksojCLvz4,2025-04-02 11:37:54,2025-04-02 12:11:26,IP Address,True,2010,100,anonymous,2025,Business,BUS,-9,Finance and Marketing,OTHER:FINANCE_AND_MARKETIN,-9,0,2,European American or White,,2025-04-02 12:11:25,Yes (continue to survey),-9,"Voting,Political engagement,Talking with people in the community,Teaching or mentorship,Fundraising,Making donations to charities,Volunteering or doing community service,Protesting or rallying,Activism or awareness raising activities,Attending community arts and culture events,Participating in research with community members,Service-learning experiences with a class,Contributing to community businesses with a social cause",4,4,4,4,4,4,4,4,4,4,The Chestertown or local community,-9,1,Less than 4 hours per month,3,4,3,3,4,4,3,3,3,3,4,3,"Following accounts/pages that post about current events,Signing online petitions,Posting your own opinions regarding current events,Following elected officials or other representatives on social media,Liking posts regarding current events",0,-9,-9,4,5,5,5,5,5,5,5,5,1,1,1,2,3
SP25,R_1r2ECTsYiyv1WXf,2025-04-03 10:57:08,2025-04-03 11:04:58,IP Address,True,469,100,anonymous,2025,Business ,BUS,-9,Marketing ,OTHER:MARKETING,-9,1,1,European American or White,,2025-04-03 11:04:58,Yes (continue to survey),-9,"Voting,Talking with people in the community,Making donations to charities,Volunteering or doing community service,Activism or awareness raising activities,Participating in research with community members",4,4,3,4,4,4,4,4,4,4,5,-9,0,-9,2,3,3,3,3,3,3,1,1,3,3,1,"Following accounts/pages that post about current events,Signing online petitions,Debating opinions or ideas with others with whom you disagree,Following elected officials or other representatives on social media",0,-9,-9,4,3,3,3,4,4,3,3,4,0,1,0,0,2
SP25,R_6Ja8yu1YCSSi3wS,2025-03-27 12:39:31,2025-04-03 12:39:40,IP Address,False,7,4,anonymous,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,,2025-03-27 12:39:38,Yes (continue to survey),-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
SP25,R_7niyxvBVgxLcfe1,2025-03-27 13:49:09,2025-04-03 13:58:54,IP Address,False,582,98,anonymous,2028,English,ENG,-9,Theatre and Education,EDU,-9,0,2,European American or White,,2025-03-27 13:58:51,Yes (continue to survey),-9,"Voting,Teaching or mentorship,Making donations to charities,Protesting or rallying,Activism or awareness raising activities,Contributing to community businesses with a social cause",4,4,4,4,4,4,4,4,4,4,5,-9,0,-9,3,2,2,3,4,3,1,3,3,4,4,3,"Following accounts/pages that post about current events,Reposting information regarding current events to your story/page/etc.,Signing online petitions",1,The Elm,4,1,4,5,5,4,4,3,4,3,0,1,1,1,3
SP25,R_74zVDny6Cq6LBXp,2025-03-27 13:59:31,2025-04-03 14:00:14,IP Address,False,41,8,anonymous,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,,2025-03-27 14:00:12,Yes (continue to survey),-9,"Voting,Talking with people in the community,Teaching or mentorship,Fundraising,Volunteering or doing community service,Activism or awareness raising activities",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
SP25,R_3B4YCLrzrFA6UvO,2025-04-03 14:01:40,2025-04-03 14:05:08,IP Address,True,207,100,anonymous,2026,Biology,BIO,-9,French Studies,FRE,-9,0,2,European American or White,,2025-04-03 14:05:08,Yes (continue to survey),-9,"Voting,Political engagement,Talking with people in the community,Teaching or mentorship,Fundraising,Making donations to charities,Volunteering or doing community service,Activism or awareness raising activities,Attending community arts and culture events,Participating in research with community members,Service-learning experiences with a class,Contributing to community businesses with a social cause",4,4,4,3,4,4,4,4,4,4,5,-9,0,-9,3,4,3,3,4,4,3,3,3,3,4,4,"Following accounts/pages that post about current events,Reposting information regarding current events to your story/page/etc.,Signing online petitions,Posting your own opinions regarding current events,Following elected officials or other representatives on social media,Liking posts regarding current events",1,-9,3,4,3,4,4,4,4,4,4,3,0,1,1,1,3
SP25,R_3iXtHiAPQyCGEAb,2025-03-27 14:12:48,2025-04-03 14:14:50,IP Address,False,120,17,anonymous,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,,2025-03-27 14:14:48,Yes (continue to survey),-9,"Voting,Political engagement,Talking with people in the community,Activism or awareness raising activities",4,4,4,4,4,4,4,4,3,4,Somewhere else (please specify),All 3,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
SP25,R_6ilH04KDHcrqAKl,2025-03-27 14:19:44,2025-04-03 14:20:37,IP Address,False,50,8,anonymous,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,,2025-03-27 14:20:34,Yes (continue to survey),-9,"Voting,Political engagement,Fundraising,Making donations to charities,Volunteering or doing community service,Protesting or rallying,Activism or awareness raising activities",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
SP25,R_5qxGbFEcJCMVc3h,2025-03-27 14:19:56,2025-04-03 14:21:53,IP Address,False,116,17,anonymous,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,,2025-03-27 14:21:52,Yes (continue to survey),-9,"Voting,Talking with people in the community,Teaching or mentorship,Volunteering or doing community service,Protesting or rallying,Activism or awareness raising activities,Participating in research with community members",3,4,4,2,4,4,4,2,2,4,5,-9,1,Less than 4 hours per month,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
SP25,R_1LnzRf28KZ1lfFv,2025-03-27 14:20:05,2025-04-03 14:22:13,IP Address,False,121,10,anonymous,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,,2025-03-27 14:22:06,Yes (continue to survey),-9,"Voting,Political engagement,Talking with people in the community,Fundraising,Making donations to charities,Volunteering or doing community service,Protesting or rallying,Activism or awareness raising activities,Attending community arts and culture events",4,4,4,4,3,2,4,4,4,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
SP25,R_3CJwA2XP1z6xq2M,2025-03-27 15:20:45,2025-04-03 15:20:58,IP Address,False,10,4,anonymous,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,,2025-03-27 15:20:55,Yes (continue to survey),-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
SP25,R_6lnOFYMdLRflRD1,2025-04-03 16:31:58,2025-04-03 16:44:02,IP Address,True,723,100,anonymous,2025,Sociology ,SOC,-9,Public Health ,OTHER:PUBLIC_HEALTH,-9,0,2,African American or Black,No,2025-04-03 16:44:01,Yes (continue to survey),-9,"Voting,Fundraising",2,2,2,3,3,3,3,3,3,3,2,-9,1,4 to 8 hours per month,3,3,3,3,3,3,3,3,3,3,3,3,Posting your own opinions regarding current events,0,-9,-9,1,3,3,3,3,3,3,3,3,1,1,1,1,3
SP25,R_6kCihpVkU1ZTcen,2025-03-27 17:00:07,2025-04-03 17:01:31,IP Address,False,76,10,anonymous,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,,2025-03-27 17:01:24,Yes (continue to survey),-9,"Voting,Political engagement,Protesting or rallying,Activism or awareness raising activities",4,4,3,4,4,2,4,4,2,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
SP25,R_6me1ZB1sX5jVMxz,2025-03-27 17:14:23,2025-04-03 17:14:36,IP Address,False,6,4,anonymous,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,,2025-03-27 17:14:30,Yes (continue to survey),-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
SP25,R_5f1xQSgtWlcpl7P,2025-03-27 18:07:04,2025-04-03 18:07:22,IP Address,False,17,4,anonymous,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,,2025-03-27 18:07:21,Yes (continue to survey),-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
SP25,R_5DqE2V1ULA8PhwR,2025-03-27 21:01:58,2025-04-03 21:02:18,IP Address,False,12,4,anonymous,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,,2025-03-27 21:02:11,Yes (continue to survey),-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
SP25,R_6FNlESeCAYhe2Pf,2025-03-27 21:17:18,2025-04-03 21:20:37,IP Address,False,190,8,anonymous,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,,2025-03-27 21:20:29,Yes (continue to survey),-9,"Voting,Talking with people in the community,Protesting or rallying,Activism or awareness raising activities",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
SP25,R_7wRdcEni43vAQk7,2025-03-27 22:36:40,2025-04-03 22:38:30,IP Address,False,104,10,anonymous,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,,2025-03-27 22:38:25,Yes (continue to survey),-9,"Voting,Talking with people in the community,Volunteering or doing community service,Activism or awareness raising activities,Attending community arts and culture events,Participating in research with community members,Contributing to community businesses with a social cause",3,4,4,3,3,3,4,4,4,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
